date,price
2016-03-26,416.730027
2016-03-27,425.378053
2016-03-28,422.756
2016-03-29,415.55304
2016-03-30,412.690072
2016-03-31,415.161042
2016-04-01,417.009032
2016-04-02,419.686031
2016-04-03,419.385
2016-04-04,419.416
2016-04-05,422.653046
2016-04-06,421.700063
2016-04-07,421.204054
2016-04-08,418.089029
2016-04-09,418.419
2016-04-10,421.111
2016-04-11,422.99
2016-04-12,425.990095
2016-04-13,424.401008
2016-04-14,425.106061
2016-04-15,429.980085
2016-04-16,430.837022
2016-04-17,427.862
2016-04-18,429.054089
2016-04-19,436.105
2016-04-20,442.156051
2016-04-21,451.102059
2016-04-22,447.636065
2016-04-23,452.584
2016-04-24,460.327013
2016-04-25,462.510036
2016-04-26,467.803071
2016-04-27,445.012004
2016-04-28,449.856
2016-04-29,456.35
2016-04-30,449.333
2016-05-01,453.04202
2016-05-02,444.51303
2016-05-03,450.274031
2016-05-04,446.962
2016-05-05,448.527074
2016-05-06,460.374099
2016-05-07,459.465
2016-05-08,459.437042
2016-05-09,461.491018
2016-05-10,450.98709
2016-05-11,452.113085
2016-05-12,454.818065
2016-05-13,455.735081
2016-05-14,455.753088
2016-05-15,457.848022
2016-05-16,453.41
2016-05-17,452.746
2016-05-18,453.37808
2016-05-19,436.729033
2016-05-20,442.953077
2016-05-21,443.135048
2016-05-22,438.773015
2016-05-23,443.734
2016-05-24,445.13
2016-05-25,449.23404
2016-05-26,453.819004
2016-05-27,473.467
2016-05-28,525.433
2016-05-29,524.083076
2016-05-30,532.586
2016-05-31,531.797
2016-06-01,536.42404
2016-06-02,538.145027
2016-06-03,570.471092
2016-06-04,573.450078
2016-06-05,574.10606
2016-06-06,585.531054
2016-06-07,577.856026
2016-06-08,583.105036
2016-06-09,576.454031
2016-06-10,579.131017
2016-06-11,611.777037
2016-06-12,675.343028
2016-06-13,705.619
2016-06-14,685.989099
2016-06-15,696.323001
2016-06-16,768.242033
2016-06-17,747.554029
2016-06-18,755.684066
2016-06-19,764.045045
2016-06-20,727.94901
2016-06-21,665.876035
2016-06-22,602.887087
2016-06-23,625.495078
2016-06-24,665.162052
2016-06-25,665.329094
2016-06-26,630.246
2016-06-27,658.399039
2016-06-28,646.304
2016-06-29,639.082067
2016-06-30,672.485011
2016-07-01,676.523035
2016-07-02,703.686087
2016-07-03,659.688
2016-07-04,681.630025
2016-07-05,668.092089
2016-07-06,676.11306
2016-07-07,639.761008
2016-07-08,664.743026
2016-07-09,650.627
2016-07-10,649.962096
2016-07-11,649.027
2016-07-12,664.839066
2016-07-13,653.934075
2016-07-14,659.636076
2016-07-15,664.876042
2016-07-16,663.54102
2016-07-17,679.051
2016-07-18,673.594035
2016-07-19,673.843
2016-07-20,666.180001
2016-07-21,665.099048
2016-07-22,650.822034
2016-07-23,654.862079
2016-07-24,661.05
2016-07-25,655.135006
2016-07-26,651.07706
2016-07-27,655.442
2016-07-28,655.627056
2016-07-29,656.66902
2016-07-30,654.976029
2016-07-31,625.881
2016-08-01,607.374084
2016-08-02,552.821011
2016-08-03,565.263886
2016-08-04,578.3213
2016-08-05,574.9563
2016-08-06,588.422504
2016-08-07,592.780063
2016-08-08,590.6225
2016-08-09,584.758817
2016-08-10,592.892575
2016-08-11,586.525
2016-08-12,586.026335
2016-08-13,585.081302
2016-08-14,571.443895
2016-08-15,567.2025
2016-08-16,576.248845
2016-08-17,571.745077
2016-08-18,572.502504
2016-08-19,573.663801
2016-08-20,580.7025
2016-08-21,580.690098
2016-08-22,584.732544
2016-08-23,581.281347
2016-08-24,577.995053
2016-08-25,575.7338
2016-08-26,578.15637
2016-08-27,568.666313
2016-08-28,573.555
2016-08-29,572.361347
2016-08-30,575.9988
2016-08-31,572.333897
2016-09-01,571.693849
2016-09-02,574.147523
2016-09-03,598.383843
2016-09-04,608.917532
2016-09-05,606.0275
2016-09-06,611.070024
2016-09-07,614.787543
2016-09-08,624.948892
2016-09-09,621.7963
2016-09-10,622.212594
2016-09-11,605.808809
2016-09-12,606.3075
2016-09-13,606.921332
2016-09-14,608.22
2016-09-15,605.21
2016-09-16,606.333891
2016-09-17,605.293855
2016-09-18,608.6988
2016-09-19,608.527536
2016-09-20,599.4738
2016-09-21,595.798848
2016-09-22,595.03507
2016-09-23,601.713863
2016-09-24,601.3413
2016-09-25,599.1763
2016-09-26,606.812572
2016-09-27,604.7625
2016-09-28,603.518871
2016-09-29,605.05889
2016-09-30,608.43752
2016-10-01,613.933871
2016-10-02,610.291386
2016-10-03,612.337585
2016-10-04,609.37503
2016-10-05,610.885017
2016-10-06,610.900052
2016-10-07,616.4888
2016-10-08,616.596366
2016-10-09,614.6238
2016-10-10,617.422513
2016-10-11,639.37384
2016-10-12,635.081307
2016-10-13,635.02
2016-10-14,638.3675
2016-10-15,637.3713
2016-10-16,639.827546
2016-10-17,636.920022
2016-10-18,635.5088
2016-10-19,628.153841
2016-10-20,628.622599
2016-10-21,630.153805
2016-10-22,652.715005
2016-10-23,649.245046
2016-10-24,648.3988
2016-10-25,652.895049
2016-10-26,674.35752
2016-10-27,686.52
2016-10-28,688.096333
2016-10-29,712.870031
2016-10-30,696.353858
2016-10-31,697.3688
2016-11-01,729.271314
2016-11-02,742.465
2016-11-03,687.5075
2016-11-04,702.537567
2016-11-05,704.163855
2016-11-06,712.2363
2016-11-07,704.01889
2016-11-08,709.152517
2016-11-09,721.191332
2016-11-10,713.667571
2016-11-11,716.55637
2016-11-12,703.5463
2016-11-13,702.503819
2016-11-14,706.395098
2016-11-15,711.9563
2016-11-16,742.070025
2016-11-17,735.406316
2016-11-18,749.677589
2016-11-19,750.632591
2016-11-20,728.6075
2016-11-21,736.716349
2016-11-22,748.225081
2016-11-23,741.5963
2016-11-24,736.398807
2016-11-25,738.277573
2016-11-26,732.823884
2016-11-27,728.425064
2016-11-28,731.746339
2016-11-29,731.765
2016-11-30,742.0075
2016-12-01,753.255069
2016-12-02,771.4075
2016-12-03,764.9725
2016-12-04,766.4638
2016-12-05,750.7088
2016-12-06,758.810035
2016-12-07,763.897598
2016-12-08,766.751399
2016-12-09,770.415
2016-12-10,773.211389
2016-12-11,768.621342
2016-12-12,777.911308
2016-12-13,775.25003
2016-12-14,776.6363
2016-12-15,775.480024
2016-12-16,780.85
2016-12-17,788.576306
2016-12-18,788.588864
2016-12-19,790.156308
2016-12-20,798.785086
2016-12-21,833.102552
2016-12-22,858.736319
2016-12-23,916.787586
2016-12-24,894.2025
2016-12-25,894.482535
2016-12-26,902.553863
2016-12-27,931.1138
2016-12-28,978.0088
2016-12-29,969.625003
2016-12-30,960.4713
2016-12-31,968.227527
2017-01-01,997.688836
2017-01-02,1018.050028
2017-01-03,1030.8175
2017-01-04,1129.87
2017-01-05,1005.815064
2017-01-06,895.67
2017-01-07,905.170001
2017-01-08,913.523896
2017-01-09,899.350084
2017-01-10,904.7925
2017-01-11,775.98135
2017-01-12,802.8288
2017-01-13,826.1213
2017-01-14,818.638876
2017-01-15,822.422545
2017-01-16,830.2638
2017-01-17,904.453815
2017-01-18,884.2513
2017-01-19,898.02131
2017-01-20,891.623807
2017-01-21,920.0113
2017-01-22,925.3313
2017-01-23,912.687571
2017-01-24,885.647567
2017-01-25,894.110058
2017-01-26,915.100042
2017-01-27,918.562539
2017-01-28,920.280062
2017-01-29,914.04381
2017-01-30,920.241358
2017-01-31,967.6675
2017-02-01,987.3463
2017-02-02,1007.795
2017-02-03,1018.1113
2017-02-04,1033.652533
2017-02-05,1013.993844
2017-02-06,1024.6125
2017-02-07,1052.5388
2017-02-08,1054.343848
2017-02-09,988.947505
2017-02-10,993.078849
2017-02-11,1010.00251
2017-02-12,999.512567
2017-02-13,996.857545
2017-02-14,1009.251387
2017-02-15,1009.116304
2017-02-16,1034.082572
2017-02-17,1053.122511
2017-02-18,1058.4063
2017-02-19,1052.817521
2017-02-20,1083.2413
2017-02-21,1123.656337
2017-02-22,1122.195003
2017-02-23,1178.384052
2017-02-24,1180.918016
2017-02-25,1151.581
2017-02-26,1179.968044
2017-02-27,1194.278011
2017-02-28,1190.88802
2017-03-01,1230.016
2017-03-02,1260.924022
2017-03-03,1290.78602
2017-03-04,1267.680061
2017-03-05,1277.685089
2017-03-06,1280.868081
2017-03-07,1232.431
2017-03-08,1150.481091
2017-03-09,1191.815083
2017-03-10,1117.025054
2017-03-11,1181.645045
2017-03-12,1229.505057
2017-03-13,1243.242
2017-03-14,1246.309034
2017-03-15,1259.601068
2017-03-16,1172.909
2017-03-17,1070.128048
2017-03-18,970.598066
2017-03-19,1017.800061
2017-03-20,1041.343053
2017-03-21,1115.039074
2017-03-22,1037.440084
2017-03-23,1029.950063
2017-03-24,935.946046
2017-03-25,964.692032
2017-03-26,965.229
2017-03-27,1040.491056
2017-03-28,1044.251009
2017-03-29,1040.392032
2017-03-30,1037.527053
2017-03-31,1079.748078
2017-04-01,1089.511
2017-04-02,1098.776
2017-04-03,1147.631
2017-04-04,1143.746
2017-04-05,1134.998077
2017-04-06,1190.597018
2017-04-07,1193.019
2017-04-08,1184.824076
2017-04-09,1210.055053
2017-04-10,1213.339052
2017-04-11,1224.767003
2017-04-12,1216.505023
2017-04-13,1178.533027
2017-04-14,1183.44
2017-04-15,1180.699
2017-04-16,1184.787091
2017-04-17,1203.731002
2017-04-18,1217.596087
2017-04-19,1226.939069
2017-04-20,1255.403059
2017-04-21,1257.135036
2017-04-22,1244.375059
2017-04-23,1248.2175
2017-04-24,1248.325022
2017-04-25,1263.545048
2017-04-26,1284.845
2017-04-27,1329.19
2017-04-28,1320.051366
2017-04-29,1327.0388
2017-04-30,1347.958862
2017-05-01,1402.083898
2017-05-02,1443.682577
2017-05-03,1491.9988
2017-05-04,1515.628893
2017-05-05,1512.208816
2017-05-06,1548.286374
2017-05-07,1555.471382
2017-05-08,1639.3225
2017-05-09,1706.931319
2017-05-10,1756.802561
2017-05-11,1807.372558
2017-05-12,1676.9938
2017-05-13,1759.961387
2017-05-14,1772.416328
2017-05-15,1697.378888
2017-05-16,1718.201351
2017-05-17,1802.163889
2017-05-18,1887.3263
2017-05-19,1968.1025
2017-05-20,2051.73501
2017-05-21,2055.617511
2017-05-22,2139.027507
2017-05-23,2291.47751
2017-05-24,2476.296365
2017-05-25,2357.503889
2017-05-26,2247.4825
2017-05-27,2106.307501
2017-05-28,2207.5775
2017-05-29,2289.870091
2017-05-30,2197.233872
2017-05-31,2330.233876
2017-06-01,2452.1813
2017-06-02,2517.4088
2017-06-03,2555.653804
2017-06-04,2552.808863
2017-06-05,2736.595053
2017-06-06,2914.082565
2017-06-07,2694.218848
2017-06-08,2825.031301
2017-06-09,2826.7
2017-06-10,2942.345086
2017-06-11,3018.54509
2017-06-12,2682.595024
2017-06-13,2738.931328
2017-06-14,2494.485068
2017-06-15,2456.923805
2017-06-16,2528.10259
2017-06-17,2663.997564
2017-06-18,2576.171384
2017-06-19,2641.665
2017-06-20,2778.827505
2017-06-21,2712.157553
2017-06-22,2740.790071
2017-06-23,2738.225064
2017-06-24,2619.118849
2017-06-25,2594.4538
2017-06-26,2485.358864
2017-06-27,2593.17003
2017-06-28,2584.563851
2017-06-29,2561.561358
2017-06-30,2499.983834
2017-07-01,2460.200056
2017-07-02,2529.783813
2017-07-03,2581.0663
2017-07-04,2625.071357
2017-07-05,2629.2725
2017-07-06,2619.112529
2017-07-07,2521.2363
2017-07-08,2579.933853
2017-07-09,2525.675092
2017-07-10,2371.960029
2017-07-11,2332.1875
2017-07-12,2423.160033
2017-07-13,2364.516336
2017-07-14,2232.655022
2017-07-15,1993.258878
2017-07-16,1938.942539
2017-07-17,2244.265044
2017-07-18,2327.89753
2017-07-19,2294.405058
2017-07-20,2877.386324
2017-07-21,2694.291378
2017-07-22,2838.81002
2017-07-23,2762.626379
2017-07-24,2779.043895
2017-07-25,2591.2163
2017-07-26,2550.180099
2017-07-27,2697.472503
2017-07-28,2805.1788
2017-07-29,2720.08
2017-07-30,2746.326381
2017-07-31,2873.8325
2017-08-01,2735.5875
2017-08-02,2723.580055
2017-08-03,2814.361361
2017-08-04,2883.68131
2017-08-05,3301.7588
2017-08-06,3255.002513
2017-08-07,3431.968832
2017-08-08,3453.162532
2017-08-09,3377.543883
2017-08-10,3445.280058
2017-08-11,3679.6075
2017-08-12,3917.648894
2017-08-13,4111.1963
2017-08-14,4382.741312
2017-08-15,4204.43
2017-08-16,4425.296394
2017-08-17,4316.340063
2017-08-18,4159.457582
2017-08-19,4206.131325
2017-08-20,4111.220036
2017-08-21,4054.9425
2017-08-22,4137.67251
2017-08-23,4191.217568
2017-08-24,4362.475093
2017-08-25,4408.3238
2017-08-26,4387.4613
2017-08-27,4394.515
2017-08-28,4439.6588
2017-08-29,4648.133846
2017-08-30,4630.727578
2017-08-31,4764.8675
2017-09-01,4950.723895
2017-09-02,4643.975
2017-09-03,4631.695007
2017-09-04,4319.7213
2017-09-05,4422.121392
2017-09-06,4626.720083
2017-09-07,4638.097522
2017-09-08,4317.537514
2017-09-09,4291.880054
2017-09-10,4191.175084
2017-09-11,4188.845023
2017-09-12,4148.267521
2017-09-13,3874.2588
2017-09-14,3226.412554
2017-09-15,3686.9
2017-09-16,3678.737562
2017-09-17,3672.566307
2017-09-18,4067.077519
2017-09-19,3896.9988
2017-09-20,3858.0888
2017-09-21,3612.6813
2017-09-22,3603.3088
2017-09-23,3777.2938
2017-09-24,3662.120006
2017-09-25,3927.49882
2017-09-26,3895.5125
2017-09-27,4208.5613
2017-09-28,4185.292518
2017-09-29,4164.103859
2017-09-30,4353.0475
2017-10-01,4394.638861
2017-10-02,4404.097578
2017-10-03,4320.090003
2017-10-04,4225.9238
2017-10-05,4322.755029
2017-10-06,4370.245032
2017-10-07,4437.0338
2017-10-08,4596.962566
2017-10-09,4772.975076
2017-10-10,4754.698872
2017-10-11,4830.7663
2017-10-12,5439.1338
2017-10-13,5640.1275
2017-10-14,5809.693822
2017-10-15,5697.391783
2017-10-16,5754.221328
2017-10-17,5595.235
2017-10-18,5572.19882
2017-10-19,5699.5838
2017-10-20,5984.086377
2017-10-21,6013.2288
2017-10-22,5984.956343
2017-10-23,5895.2988
2017-10-24,5518.850038
2017-10-25,5733.9038
2017-10-26,5888.145035
2017-10-27,5767.680016
2017-10-28,5732.825013
2017-10-29,6140.531324
2017-10-30,6121.8
2017-10-31,6447.667595
2017-11-01,6750.172558
2017-11-02,7030.0025
2017-11-03,7161.45132
2017-11-04,7386.9988
2017-11-05,7382.4488
2017-11-06,6958.211348
2017-11-07,7118.8013
2017-11-08,7458.795023
2017-11-09,7146.781337
2017-11-10,6570.312554
2017-11-11,6337
2017-11-12,5857.3175
2017-11-13,6517.676332
2017-11-14,6598.7688
2017-11-15,7279.00138
2017-11-16,7843.93752
2017-11-17,7689.9088
2017-11-18,7776.94001
2017-11-19,8033.9363
2017-11-20,8238.202502
2017-11-21,8095.5938
2017-11-22,8230.6925
2017-11-23,8002.641303
2017-11-24,8201.461352
2017-11-25,8763.785043
2017-11-26,9326.58888
2017-11-27,9739.055057
2017-11-28,9908.2288
2017-11-29,9816.347571
2017-11-30,9916.536354
2017-12-01,10859.5625
2017-12-02,10895.0138
2017-12-03,11180.887513
2017-12-04,11616.855
2017-12-05,11696.058362
2017-12-06,13708.991304
2017-12-07,16858.020022
2017-12-08,16057.145
2017-12-09,14913.403814
2017-12-10,15036.956372
2017-12-11,16699.677501
2017-12-12,17178.102503
2017-12-13,16407.202552
2017-12-14,16531.083818
2017-12-15,17601.943889
2017-12-16,19343.040012
2017-12-17,19086.643821
2017-12-18,18960.522537
2017-12-19,17608.350072
2017-12-20,16454.722547
2017-12-21,15561.050081
2017-12-22,13857.145028
2017-12-23,14548.71006
2017-12-24,13975.4363
2017-12-25,13917.027525
2017-12-26,15745.2575
2017-12-27,15378.28503
2017-12-28,14428.76
2017-12-29,14427.870038
2017-12-30,12629.8138
2017-12-31,13860.136315
2018-01-01,13412.440082
2018-01-02,14740.7563
2018-01-03,15134.651338
2018-01-04,15155.226369
2018-01-05,16937.173859
2018-01-06,17135.8363
2018-01-07,16178.495027
2018-01-08,14970.357523
2018-01-09,14439.473892
2018-01-10,14890.722517
2018-01-11,13287.26
2018-01-12,13812.715062
2018-01-13,14188.785003
2018-01-14,13619.028808
2018-01-15,13585.901337
2018-01-16,11348.020094
2018-01-17,11141.2488
2018-01-18,11250.6475
2018-01-19,11514.925099
2018-01-20,12759.6413
2018-01-21,11522.858847
2018-01-22,10772.150033
2018-01-23,10839.826328
2018-01-24,11399.520043
2018-01-25,11137.237599
2018-01-26,11090.063869
2018-01-27,11407.153893
2018-01-28,11694.4675
2018-01-29,11158.393803
2018-01-30,10034.997501
2018-01-31,10166.5063
2018-02-01,9052.576329
2018-02-02,8827.630016
2018-02-03,9224.391351
2018-02-04,8186.648878
2018-02-05,6914.26001
2018-02-06,7700.386395
2018-02-07,7581.803866
2018-02-08,8237.2363
2018-02-09,8689.8388
2018-02-10,8556.6125
2018-02-11,8070.7963
2018-02-12,8891.212524
2018-02-13,8516.2438
2018-02-14,9477.840089
2018-02-15,10016.4888
2018-02-16,10178.712559
2018-02-17,11092.1475
2018-02-18,10396.63
2018-02-19,11159.723879
2018-02-20,11228.241385
2018-02-21,10456.172551
2018-02-22,9830.426312
2018-02-23,10149.462585
2018-02-24,9682.382501
2018-02-25,9586.46
2018-02-26,10313.082558
2018-02-27,10564.4188
2018-02-28,10309.6413
2018-03-01,10907.59
2018-03-02,11019.5213
2018-03-03,11438.651381
2018-03-04,11479.731323
2018-03-05,11432.982546
2018-03-06,10709.527531
2018-03-07,9906.800092
2018-03-08,9299.2838
2018-03-09,9237.050095
2018-03-10,8787.163818
2018-03-11,9532.741396
2018-03-12,9118.2713
2018-03-13,9144.147573
2018-03-14,8196.8975
2018-03-15,8256.9938
2018-03-16,8269.327546
2018-03-17,7862.108856
2018-03-18,8196.0225
2018-03-19,8594.1913
2018-03-20,8915.903863
2018-03-21,8895.400056
2018-03-22,8712.8913
2018-03-23,8918.743871
2018-03-24,8535.893825
2018-03-25,8449.835079
2018-03-26,8138.336327
2018-03-27,7790.157549
2018-03-28,7937.205
2018-03-29,7086.487535
2018-03-30,6844.321304
2018-03-31,6926.017511
2018-04-01,6816.740073
2018-04-02,7049.793839
2018-04-03,7417.8875
2018-04-04,6789.301354
2018-04-05,6774.751322
2018-04-06,6620.408883
2018-04-07,6896.281312
2018-04-08,7022.7088
2018-04-09,6773.9388
2018-04-10,6830.9038
2018-04-11,6939.550026
2018-04-12,7916.372576
2018-04-13,7889.2313
2018-04-14,8003.681355
2018-04-15,8357.03752
2018-04-16,8051.345067
2018-04-17,7890.150056
2018-04-18,8163.69
2018-04-19,8273.741327
2018-04-20,8863.502504
2018-04-21,8917.5963
2018-04-22,8792.830014
2018-04-23,8938.303803
2018-04-24,9652.1563
2018-04-25,8864.087504
2018-04-26,9278.997534
2018-04-27,8978.332504
2018-04-28,9342.47137
2018-04-29,9392.031388
2018-04-30,9244.3225
2018-05-01,9067.715
2018-05-02,9219.863831
2018-05-03,9734.675006
2018-05-04,9692.717547
2018-05-05,9826.59758
2018-05-06,9619.143874
2018-05-07,9362.5338
2018-05-08,9180.158811
2018-05-09,9306
2018-05-10,9014.61502
2018-05-11,8406.175052
2018-05-12,8467.65631
2018-05-13,8688.028803
2018-05-14,8675.206387
2018-05-15,8474.238854
2018-05-16,8340.2988
2018-05-17,8058.603805
2018-05-18,8240.725
2018-05-19,8234.152572
2018-05-20,8520.8125
2018-05-21,8395.232535
2018-05-22,7983.5175
2018-05-23,7502.5588
2018-05-24,7578.691306
2018-05-25,7460.6938
2018-05-26,7334.1638
2018-05-27,7344.967527
2018-05-28,7105.672536
2018-05-29,7460.5838
2018-05-30,7375.670066
2018-05-31,7487.187545
2018-06-01,7518.245033
2018-06-02,7636.193809
2018-06-03,7711.365032
2018-06-04,7490.590032
2018-06-05,7616.891305
2018-06-06,7655.9788
2018-06-07,7688.003816
2018-06-08,7616.102505
2018-06-09,7497.343811
2018-06-10,6765.8013
2018-06-11,6877.1825
2018-06-12,6548.33
2018-06-13,6299.522558
2018-06-14,6637.738861
2018-06-15,6410.722583
2018-06-16,6485.868804
2018-06-17,6443.6725
2018-06-18,6709.48
2018-06-19,6737.4138
2018-06-20,6758.378801
2018-06-21,6717.202533
2018-06-22,6053.8963
2018-06-23,6170.560025
2018-06-24,6150.188803
2018-06-25,6247.467552
2018-06-26,6074.917545
2018-06-27,6132.562556
2018-06-28,5848.2638
2018-06-29,6203.901302
2018-06-30,6387.3063
2018-07-01,6347.858837
2018-07-02,6613.270027
2018-07-03,6504.926384
2018-07-04,6584.766361
2018-07-05,6531.2
2018-07-06,6600.9863
2018-07-07,6755.5613
2018-07-08,6704.182581
2018-07-09,6664.20638
2018-07-10,6302.49
2018-07-11,6381.872522
2018-07-12,6245.633829
2018-07-13,6217.606337
2018-07-14,6247.2275
2018-07-15,6349.03754
2018-07-16,6726.405025
2018-07-17,7314.9425
2018-07-18,7378.757576
2018-07-19,7470.825
2018-07-20,7330.536362
2018-07-21,7404.287513
2018-07-22,7396.286341
2018-07-23,7717.500054
2018-07-24,8397.635096
2018-07-25,8166.760009
2018-07-26,7929.61
2018-07-27,8183.025
2018-07-28,8229.960035
2018-07-29,8215.56
2018-07-30,8167.9988
2018-07-31,7726.8913
2018-08-01,7603.748808
2018-08-02,7535.020022
2018-08-03,7415.561385
2018-08-04,7009.08885
2018-08-05,7026.991302
2018-08-06,6937.073817
2018-08-07,6717.2088
2018-08-08,6280.580075
2018-08-09,6537.9025
2018-08-10,6143.305065
2018-08-11,6233.381371
2018-08-12,6312.833877
2018-08-13,6252.370076
2018-08-14,6192.306366
2018-08-15,6270.042551
2018-08-16,6314.2413
2018-08-17,6583.238825
2018-08-18,6395.352515
2018-08-19,6485.746302
2018-08-20,6256.6063
2018-08-21,6477.376344
2018-08-22,6357.587595
2018-08-23,6525.608894
2018-08-24,6692.6213
2018-08-25,6732.502524
2018-08-26,6707.6325
2018-08-27,6907.661301
2018-08-28,7076.745052
2018-08-29,7035.8125
2018-08-30,6982.4
2018-08-31,7013.973892
2018-09-01,7192.298803
2018-09-02,7295.130028
2018-09-03,7261.486382
2018-09-04,7358.496316
2018-09-05,6687.0125
2018-09-06,6498.618817
2018-09-07,6396.2688
2018-09-08,6183.380042
2018-09-09,6238.540084
2018-09-10,6305.573863
2018-09-11,6282.921327
2018-09-12,6328.93
2018-09-13,6486.62133
2018-09-14,6492.375051
2018-09-15,6515.89882
2018-09-16,6497.3663
2018-09-17,6251.160056
2018-09-18,6334.196371
2018-09-19,6388.978806
2018-09-20,6491.64
2018-09-21,6753.18004
2018-09-22,6712.16756
2018-09-23,6701.297516
2018-09-24,6581.510083
2018-09-25,6434.6488
2018-09-26,6458.652554
2018-09-27,6684.131312
2018-09-28,6621.665
2018-09-29,6583.771393
2018-09-30,6606.085029
2018-10-01,6578.7938
2018-10-02,6506.65757
2018-10-03,6470.713851
2018-10-04,6555.875015
2018-10-05,6589.403897
2018-10-06,6563.425
2018-10-07,6582.401347
2018-10-08,6622.401327
2018-10-09,6606.882546
2018-10-10,6550.731363
2018-10-11,6177.233878
2018-10-12,6211.668818
2018-10-13,6227.510005
2018-10-14,6222.215034
2018-10-15,6513.383836
2018-10-16,6531.3625
2018-10-17,6514.641354
2018-10-18,6450.785046
2018-10-19,6418.852541
2018-10-20,6455.485085
2018-10-21,6453.820043
2018-10-22,6448.098821
2018-10-23,6434.2538
2018-10-24,6450.310093
2018-10-25,6427.397599
2018-10-26,6436.971312
2018-10-27,6431.088894
2018-10-28,6426.550096
2018-10-29,6285.2338
2018-10-30,6283.526329
2018-10-31,6320.458881
2018-11-01,6358.40002
2018-11-02,6368.855053
2018-11-03,6346.806318
2018-11-04,6439.478853
2018-11-05,6420.865006
2018-11-06,6465.9875
2018-11-07,6520.108833
2018-11-08,6425.263832
2018-11-09,6353.876304
2018-11-10,6368.675093
2018-11-11,6380.815
2018-11-12,6356.0238
2018-11-13,6307.245
2018-11-14,5681.9813
2018-11-15,5620.8775
2018-11-16,5548.233878
2018-11-17,5536.071318
2018-11-18,5582.70009
2018-11-19,4785.15386
2018-11-20,4413.8025
2018-11-21,4574.35886
2018-11-22,4289.688893
2018-11-23,4319.993851
2018-11-24,3815.921364
2018-11-25,3976.5713
2018-11-26,3761.42135
2018-11-27,3800.19633
2018-11-28,4241.575
2018-11-29,4263.875
2018-11-30,3992.155
2018-12-01,4165.6063
2018-12-02,4116.613827
2018-12-03,3855.683375
2018-12-04,3929.628326
2018-12-05,3722.391763
2018-12-06,3466.15
2018-12-07,3404.456769
2018-12-08,3433.363337
2018-12-09,3566.341737
2018-12-10,3447.345027
2018-12-11,3378.11504
2018-12-12,3465.3367
2018-12-13,3292.0883
2018-12-14,3223.763323
2018-12-15,3214.385031
2018-12-16,3229.168323
2018-12-17,3540.196763
2018-12-18,3703.805092
2018-12-19,3724.993311
2018-12-20,4107.686745
2018-12-21,3886.305089
2018-12-22,4031.895006
2018-12-23,3987.8817
2018-12-24,4069.806773
2018-12-25,3823.058336
2018-12-26,3809.190022
2018-12-27,3632.680058
2018-12-28,3937.05004
2018-12-29,3779.713308
2018-12-30,3880.9067
2018-12-31,3740.500096
2019-01-01,3869.47
2019-01-02,3941.216707
2019-01-03,3832.155005
2019-01-04,3863.626709
2019-01-05,3835.598386
2019-01-06,4083.165044
2019-01-07,4041.458385
2019-01-08,4029.991705
2019-01-09,4028.291705
2019-01-10,3669.582587
2019-01-11,3660.9583
2019-01-12,3658.672562
2019-01-13,3540.158351
2019-01-14,3706.1725
2019-01-15,3604.1333
2019-01-16,3630.256713
2019-01-17,3665.410034
2019-01-18,3630.785006
2019-01-19,3708.963366
2019-01-20,3552.8933
2019-01-21,3548.690052
2019-01-22,3598.218398
2019-01-23,3576.010043
2019-01-24,3598.271726
2019-01-25,3582.200051
2019-01-26,3580.775059
2019-01-27,3553.013366
2019-01-28,3454.480031
2019-01-29,3421.120038
2019-01-30,3482.300069
2019-01-31,3441.98509
2019-02-01,3468.251733
2019-02-02,3466.2175
2019-02-03,3443.1667
2019-02-04,3451.115064
2019-02-05,3472.035
2019-02-06,3393.6717
2019-02-07,3385.97
2019-02-08,3657.401748
2019-02-09,3654.300003
2019-02-10,3681.051717
2019-02-11,3621.028397
2019-02-12,3622.7133
2019-02-13,3605.313342
2019-02-14,3592.910003
2019-02-15,3601.0583
2019-02-16,3611.975003
2019-02-17,3661.741769
2019-02-18,3905.7433
2019-02-19,3922.098379
2019-02-20,3976.79002
2019-02-21,3936.340038
2019-02-22,3979.995
2019-02-23,4145.438336
2019-02-24,3767.305
2019-02-25,3852.160001
2019-02-26,3830.673392
2019-02-27,3832.26
2019-02-28,3826.0233
2019-03-01,3850.071789
2019-03-02,3845.113374
2019-03-03,3820.1467
2019-03-04,3732.5733
2019-03-05,3880.800066
2019-03-06,3884.998305
2019-03-07,3891.731747
2019-03-08,3875.47
2019-03-09,3950.61003
2019-03-10,3932.043375
2019-03-11,3882.615044
2019-03-12,3891.346795
2019-03-13,3882.801716
2019-03-14,3885.9883
2019-03-15,3935.415047
2019-03-16,4022.538377
2019-03-17,3999.661738
2019-03-18,4004.81172
2019-03-19,4033.718365
2019-03-20,4064.086728
2019-03-21,3999.323347
2019-03-22,4003.550063
2019-03-23,4009.468365
2019-03-24,3994.028345
2019-03-25,3929.308367
2019-03-26,3945.325
2019-03-27,4051.903331
2019-03-28,4039.00174
2019-03-29,4119.018358
2019-03-30,4117.848349
2019-03-31,4117.510098
2019-04-01,4156.390066
2019-04-02,4908.688306
2019-04-03,4977.001733
2019-04-04,4917.84674
2019-04-05,5053.720028
2019-04-06,5058.340035
2019-04-07,5208.020076
2019-04-08,5296.93179
